"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FF",319,"2015-09-22","96.31     ","1.945","5.669","Corey Seager","608369","592662","Groundout","Called Strike","146.907   ","2366.911  ","-36.2     ","3.7       ","8 ","Corey Seager grounds out, pitcher Robbie Ray to first baseman Paul Goldschmidt.  ","R ","L","L","LAD","ARI","S",1,4,0,0,2015,"6.302                 ","9.631               ","0.040","2.155               ","null","null","null",1,6,"bot","127.8000","182.9200","033900","2015-09-23T03:39:00Z","457454","427537","150922_204011","-7.52","-140.232            ","-7.36","12.49","33.04","-13.01","3.59","1.53","null","0","null","95.51","2281.86","6.03",415900
"FF",322,"2015-09-22","96.67     ","1.972","5.655","Corey Seager","608369","592662","Groundout","In play, out(s)","144.038   ","2681.963  ","-45.2     ","3.9       ","14","Corey Seager grounds out, pitcher Robbie Ray to first baseman Paul Goldschmidt.  ","R ","L","L","LAD","ARI","X",1,4,0,2,2015,"7.655                 ","10.513              ","0.138","1.432               ","null","null","null",1,6,"bot","127.8000","182.9200","033951","2015-09-23T03:39:51Z","457454","427537","150922_204059","-7.85","-140.977            ","-9.73","15.31","34.00","-11.08","3.59","1.53","null","0","null","95.96","2411.23","5.99",415900
"FF",170,"2015-09-22","91.88     ","1.785","5.617","Corey Seager","608369","592662","Groundout","Ball","129.823   ","2405.862  ","-38.4     ","5.5       ","8 ","Corey Seager grounds out, shortstop Nick Ahmed to first baseman Paul Goldschmidt.  ","R ","L","L","LAD","ARI","B",6,4,0,1,2015,"9.370                 ","7.772               ","-0.209","1.840               ","null","null",475100,2,3,"bot","110.8400","155.0600","025611","2015-09-23T02:56:11Z","457454","427537","150922_195720","-8.50","-133.907            ","-6.61","17.06","28.24","-17.95","3.59","1.53","0","0","0                   ","91.38","2309.61","6.00",415900
"FF",171,"2015-09-22","96.44     ","2.011","5.613","Corey Seager","608369","592662","Groundout","Swinging Strike","140.209   ","2079.867  ","-32.4     ","4.2       ","2 ","Corey Seager grounds out, shortstop Nick Ahmed to first baseman Paul Goldschmidt.  ","R ","L","L","LAD","ARI","S",6,4,1,1,2015,"6.477                 ","7.739               ","0.015","3.321               ","null","null",475100,2,3,"bot","110.8400","155.0600","025635","2015-09-23T02:56:35Z","457454","427537","150922_195745","-7.86","-140.520            ","-3.33","12.89","33.17","-16.70","3.59","1.53","0","0","0                   ","95.66","2354.01","5.96",415900
"FF",173,"2015-09-22","95.42     ","1.802","5.752","Corey Seager","608369","592662","Groundout","Foul","142.806   ","2420.765  ","-40.0     ","4.0       ","2 ","Corey Seager grounds out, shortstop Nick Ahmed to first baseman Paul Goldschmidt.  ","R ","L","L","LAD","ARI","S",6,4,1,2,2015,"7.201                 ","9.450               ","0.184","3.113               ","null","null",475100,2,3,"bot","110.8400","155.0600","025720","2015-09-23T02:57:20Z","457454","427537","150922_195831","-7.00","-139.177            ","-4.74","14.04","32.98","-13.68","3.59","1.53","0","0","0                   ","94.83","2387.16","6.05",415900
"SL",174,"2015-09-22","81.55     ","1.653","6.083","Corey Seager","608369","592662","Groundout","Ball","10.878    ","357.093   ",".8        ","10.1      ","13","Corey Seager grounds out, shortstop Nick Ahmed to first baseman Paul Goldschmidt.  ","R ","L","L","LAD","ARI","B",6,4,1,2,2015,"0.386                 ","-2.058              ","-1.087","1.459               ","null","null",475100,2,3,"bot","110.8400","155.0600","025751","2015-09-23T02:57:51Z","457454","427537","150922_195900","-6.55","-118.818            ","-3.39","0.55","22.47","-35.05","3.59","1.53","0","0","0                   ","81.11","2020.64","6.01",415900
"FF",175,"2015-09-22","95.35     ","2.084","5.770","Corey Seager","608369","592662","Groundout","In play, out(s)","134.357   ","2289.791  ","-38.7     ","4.7       ","12","Corey Seager grounds out, shortstop Nick Ahmed to first baseman Paul Goldschmidt.  ","R ","L","L","LAD","ARI","X",6,4,2,2,2015,"8.035                 ","7.818               ","0.731","3.192               ","null","null",475100,2,3,"bot","110.8400","155.0600","025816","2015-09-23T02:58:16Z","457454","427537","150922_195922","-6.56","-138.678            ","-3.98","15.65","30.96","-16.87","3.59","1.53","167.65","77.21","2.34                ","94.70","2266.05","6.05",415900
"FF",169,"2015-09-22","93.09     ","2.118","5.742","Corey Seager","608369","592662","Groundout","Called Strike","127.033   ","2275.027  ","-37.2     ","5.5       ","3 ","Corey Seager grounds out, shortstop Nick Ahmed to first baseman Paul Goldschmidt.  ","R ","L","L","LAD","ARI","S",6,4,0,0,2015,"9.087                 ","6.816               ","0.299","3.003               ","null","null",475100,2,3,"bot","110.8400","155.0600","025547","2015-09-23T02:55:47Z","457454","427537","150922_195658","-8.06","-136.199            ","-3.77","17.05","30.21","-19.31","3.59","1.53","0","0","0                   ","93.37","2351.52","6.32",415900
"KC",570,"2015-09-21","79.31     ","2.490","6.003","Corey Seager","608369","519186","Walk","Foul","272.139   ","626.224   ","10.3      ","10.1      ","7 ","Corey Seager walks.  ","R ","L","L","LAD","ARI","S",0,0,1,0,2015,"-3.716                ","-0.194              ","-0.562","1.867               ","null","null","null",1,8,"bot","0.0000","0.0000","045451","2015-09-22T04:54:51Z","456078","427099","150921_215558","-5.84","-115.476            ","-2.28","-4.98","23.00","-32.36","3.58","1.53","null","0","null","77.65","2051.70","5.35",415890
"FF",571,"2015-09-21","89.41     ","2.179","6.035","Corey Seager","608369","519186","Walk","Ball","153.362   ","1958.431  ","-18.3     ","4.4       ","13","Corey Seager walks.  ","R ","L","L","LAD","ARI","B",0,0,1,1,2015,"4.560                 ","9.048               ","-1.462","2.377               ","null","null","null",1,8,"bot","0.0000","0.0000","045509","2015-09-22T04:55:09Z","456078","427099","150921_215615","-10.91","-130.025            ","-6.22","7.87","25.18","-16.49","3.58","1.53","null","0","null","89.20","2372.57","6.16",415890
"FF",572,"2015-09-21","87.28     ","2.011","6.072","Corey Seager","608369","519186","Walk","Ball","161.521   ","1910.096  ","-10.9     ","4.5       ","13","Corey Seager walks.  ","R ","L","L","LAD","ARI","B",0,0,2,1,2015,"3.247                 ","9.672               ","-1.358","2.161               ","null","null","null",1,8,"bot","0.0000","0.0000","045523","2015-09-22T04:55:23Z","456078","427099","150921_215630","-9.51","-127.260            ","-6.57","5.31","26.80","-16.28","3.58","1.53","null","0","null","86.71","2302.98","6.02",415890
"FF",573,"2015-09-21","89.99     ","2.208","6.132","Corey Seager","608369","519186","Walk","Called Strike","151.289   ","2119.332  ","-23.6     ","4.2       ","11","Corey Seager walks.  ","R ","L","L","LAD","ARI","S",0,0,3,1,2015,"5.296                 ","9.626               ","-0.757","2.751               ","null","null","null",1,8,"bot","0.0000","0.0000","045539","2015-09-22T04:55:39Z","456078","427099","150921_215645","-9.45","-131.049            ","-5.77","9.20","28.07","-15.38","3.58","1.53","null","0","null","89.39","2414.04","6.02",415890
"FF",574,"2015-09-21","88.77     ","2.357","6.026","Corey Seager","608369","519186","Walk","Ball","160.247   ","2492.486  ","-24.0     ","3.4       ","7 ","Corey Seager walks.  ","R ","L","L","LAD","ARI","B",0,0,3,2,2015,"4.427                 ","12.284              ","-0.469","1.593               ","null","null","null",1,8,"bot","0.0000","0.0000","045557","2015-09-22T04:55:57Z","456078","427099","150921_215701","-8.67","-128.800            ","-9.07","7.48","25.33","-11.35","3.58","1.53","null","0","null","87.98","2385.62","5.93",415890
"FF",569,"2015-09-21","87.95     ","2.257","6.240","Corey Seager","608369","519186","Walk","Ball","174.233   ","1797.991  ","-1.5      ","4.0       ","11","Corey Seager walks.  ","R ","L","L","LAD","ARI","B",0,0,0,0,2015,"0.948                 ","9.342               ","-0.103","3.834               ","null","null","null",1,8,"bot","0.0000","0.0000","045437","2015-09-22T04:54:37Z","456078","427099","150921_215543","-6.33","-128.673            ","-2.93","1.60","24.63","-16.31","3.58","1.53","null","0","null","88.08","2295.43","6.04",415890
"CH",66,"2015-09-21","84.59     ","-1.088","5.686","Corey Seager","608369","468504","Double","Foul","234.156   ","1824.621  ","25.1      ","7.1       ","9 ","Corey Seager doubles (8) on a ground ball to right fielder Ender Inciarte.   Howie Kendrick scores.    Andre Ethier to 3rd.  ","R ","L","R","LAD","ARI","S",9,4,0,1,2015,"-8.231                ","5.898               ","0.453","1.598               ","null",435062,444843,2,1,"bot","190.1900","116.2900","022636","2015-09-22T02:26:36Z","456078","427099","150921_192741","6.33","-123.482            ","-5.18","-12.59","26.75","-23.08","3.58","1.53","0","0","0                   ","83.51","1551.26","5.76",415890
"SL",67,"2015-09-21","81.93     ","-0.944","5.998","Corey Seager","608369","468504","Double","In play, run(s)","98.167    ","1759.529  ","-25.2     ","9.7       ","9 ","Corey Seager doubles (8) on a ground ball to right fielder Ender Inciarte.   Howie Kendrick scores.    Andre Ethier to 3rd.  ","R ","L","R","LAD","ARI","X",9,4,0,2,2015,"10.058                ","1.392               ","0.593","1.907               ","null",435062,444843,2,1,"bot","190.1900","116.2900","022722","2015-09-22T02:27:22Z","456078","427099","150921_192815","0.55","-119.857            ","-3.21","14.39","26.75","-30.11","3.58","1.53","138.91","105.07","2.75                ","80.40","null","5.48",415890
"CU",65,"2015-09-21","77.44     ","-1.108","6.181","Corey Seager","608369","468504","Double","Called Strike","54.788    ","1272.177  ","-12.1     ","12.1      ","4 ","Corey Seager doubles (8) on a ground ball to right fielder Ender Inciarte.   Howie Kendrick scores.    Andre Ethier to 3rd.  ","R ","L","R","LAD","ARI","S",9,4,0,0,2015,"6.267                 ","-4.480              ","-0.253","2.836               ","null",435062,444843,2,1,"bot","190.1900","116.2900","022616","2015-09-22T02:26:16Z","456078","427099","150921_192722","0.09","-113.211            ","1.02","8.11","21.19","-37.90","3.58","1.53","0","0","0                   ","76.20","2580.74","5.36",415890
"CH",206,"2015-09-21","84.79     ","-1.247","5.770","Corey Seager","608369","468504","Lineout","Ball","232.855   ","978.627   ","13.1      ","7.5       ","13","Corey Seager lines out to center fielder A.  J.   Pollock.  ","R ","L","R","LAD","ARI","B",8,3,1,0,2015,"-4.324                ","3.227               ","-1.429","2.473               ","null","null","null",1,3,"bot","102.9700","50.2700","030336","2015-09-22T03:03:36Z","456078","427099","150921_200444","0.92","-123.396            ","-2.43","-6.64","25.64","-27.15","3.58","1.53","369","0","0                   ","83.39","1562.67","5.61",415890
"FT",207,"2015-09-21","89.51     ","-1.091","5.918","Corey Seager","608369","468504","Lineout","Called Strike","241.225   ","1615.083  ","24.8      ","6.9       ","13","Corey Seager lines out to center fielder A.  J.   Pollock.  ","R ","L","R","LAD","ARI","S",8,3,2,0,2015,"-7.417                ","4.030               ","-1.035","1.724               ","null","null","null",1,3,"bot","102.9700","50.2700","030354","2015-09-22T03:03:54Z","456078","427099","150921_200459","2.63","-130.909            ","-5.92","-12.77","29.58","-25.16","3.58","1.53","369","0","0                   ","88.94","2177.69","5.98",415890
"FC",208,"2015-09-21","84.54     ","-1.047","5.949","Corey Seager","608369","468504","Lineout","In play, out(s)","213.377   ","1294.132  ","13.0      ","6.4       ","4 ","Corey Seager lines out to center fielder A.  J.   Pollock.  ","R ","L","R","LAD","ARI","X",8,3,2,1,2015,"-3.915                ","5.895               ","-0.322","2.233               ","null","null","null",1,3,"bot","102.9700","50.2700","030412","2015-09-22T03:04:12Z","456078","427099","150921_200512","3.01","-123.239            ","-4.34","-6.05","23.50","-22.99","3.58","1.53","369.01","104.53","19.17               ","83.96","1545.90","5.87",415890
"FT",205,"2015-09-21","89.77     ","-1.331","5.713","Corey Seager","608369","468504","Lineout","Ball","247.320   ","1683.704  ","25.7      ","7.3       ","13","Corey Seager lines out to center fielder A.  J.   Pollock.  ","R ","L","R","LAD","ARI","B",8,3,0,0,2015,"-8.145                ","3.360               ","-1.155","1.353               ","null","null","null",1,3,"bot","102.9700","50.2700","030325","2015-09-22T03:03:25Z","456078","427099","150921_200432","3.17","-130.443            ","-6.09","-13.97","28.63","-26.34","3.58","1.53","369","0","0                   ","88.86","2083.31","6.06",415890
"SL",403,"2015-09-21","80.12     ","-1.241","5.945","Corey Seager","608369","468504","Flyout","Ball","102.733   ","1110.233  ","-15.4     ","9.5       ","13","Corey Seager flies out to left fielder Yasmany Tomas in foul territory.  ","R ","L","R","LAD","ARI","B",7,1,1,0,2015,"6.362                 ","1.383               ","-0.793","1.696               ","null","null",444843,0,6,"bot","33.3100","124.7700","040335","2015-09-22T04:03:35Z","456078","427099","150921_210441","-0.87","-116.204            ","-3.14","8.67","22.38","-30.21","3.58","1.53","290","0","0                   ","78.36","null","5.41",415890
"FT",404,"2015-09-21","89.35     ","-1.081","5.880","Corey Seager","608369","468504","Flyout","Called Strike","244.749   ","1785.542  ","27.7      ","7.0       ","13","Corey Seager flies out to left fielder Yasmany Tomas in foul territory.  ","R ","L","R","LAD","ARI","S",7,1,2,0,2015,"-8.382                ","3.910               ","-0.803","1.878               ","null","null",444843,0,6,"bot","33.3100","124.7700","040410","2015-09-22T04:04:10Z","456078","427099","150921_210513","3.53","-130.171            ","-5.40","-14.49","25.39","-25.34","3.58","1.53","290","0","0                   ","88.84","2055.35","5.87",415890
"FT",405,"2015-09-21","88.72     ","-1.067","5.870","Corey Seager","608369","468504","Flyout","In play, out(s)","244.876   ","1931.294  ","29.4      ","7.1       ","5 ","Corey Seager flies out to left fielder Yasmany Tomas in foul territory.  ","R ","L","R","LAD","ARI","X",7,1,2,1,2015,"-9.175                ","4.258               ","-0.029","2.232               ","null","null",444843,0,6,"bot","33.3100","124.7700","040441","2015-09-22T04:04:41Z","456078","427099","150921_210536","5.70","-129.017            ","-4.42","-15.55","25.45","-24.88","3.58","1.53","289.84","91.96","46.55               ","87.85","1995.44","5.79",415890
"SL",402,"2015-09-21","78.69     ","-1.196","6.154","Corey Seager","608369","468504","Flyout","Ball","86.913    ","1566.895  ","-20.1     ","10.6      ","11","Corey Seager flies out to left fielder Yasmany Tomas in foul territory.  ","R ","L","R","LAD","ARI","B",7,1,0,0,2015,"9.262                 ","-0.555              ","-0.947","3.300               ","null","null",444843,0,6,"bot","33.3100","124.7700","040314","2015-09-22T04:03:14Z","456078","427099","150921_210421","-2.16","-114.672            ","0.78","12.37","20.65","-32.84","3.58","1.53","290","0","0                   ","77.42","2308.87","5.39",415890
"SL",59,"2015-09-20","88.17     ","-2.099","5.758","Corey Seager","608369","543037","Strikeout","Foul","338.823   ","442.691   ",".7        ","8.7       ","5 ","Corey Seager strikes out swinging.  ","R ","L","R","LAD","PIT","S",0,0,1,0,2015,"-0.84                 ","-2.22               ","-0.028","2.547               ",408307,"null","null",1,1,"bot","0.0000","0.0000","202930","2015-09-20T20:29:30Z","465041","427164","150920_133039","5.54","-128.176            ","-1.10","-1.41","24.30","-35.82","3.58","1.52","null","0","null","87.18","2442.32","5.67",415885
