"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"CU",307,"2008-09-23","82.1      ","-2.128","5.825","Brad Ausmus","110385","450172","Hit By Pitch","Ball","127.899   ","520.905   ","-8.5      ","8.8       ","14","Brad Ausmus hit by pitch.  ","R ","R","R","HOU","CIN","B",0,0,0,0,2008,"2.371                 ","1.794               ","0.719","0.876               ","null","null","null",1,5,"bot","0.0000","0.0000","","","452672","427144","080923_203724","5.98","-120.11             ","-5.38","3.40","27.04","-29.53","null","null","null","null","null","null","null","null",236106
"CH",308,"2008-09-23","81.1      ","-2.343","5.561","Brad Ausmus","110385","450172","Hit By Pitch","Hit By Pitch","223.175   ","1447.027  ","18.6      ","7.1       ","11","Brad Ausmus hit by pitch.  ","R ","R","R","HOU","CIN","B",0,0,1,0,2008,"-5.73                 ","6.054               ","-2.596","3.714               ","null","null","null",1,5,"bot","0.0000","0.0000","","","452672","427144","080923_203746","1.15","-118.96             ","0.72","-8.12","25.22","-23.52","null","null","null","null","null","null","null","null",236106
"FF",443,"2008-09-23","96.7      ","-2.225","5.653","Brad Ausmus","110385","450172","Pop Out","In play, out(s)","210.016   ","2146.542  ","28.3      ","3.6       ","5 ","Brad Ausmus pops out to first baseman Joey Votto in foul territory.  ","R ","R","R","HOU","CIN","X",3,2,0,0,2008,"-5.241                ","9.035               ","0.057","2.6                 ","null","null","null",2,7,"bot","179.7200","174.7000","","","452672","427144","080923_212958","8.22","-141.40             ","-5.94","-10.47","36.38","-14.06","null","null","null","null","null","null","null","null",236106
"FF",84,"2008-09-21","94.6      ","-2.335","6.421","Brad Ausmus","110385","456027","Lineout","Called Strike","223.840   ","2119.277  ","32.5      ","4.8       ","7 ","Brad Ausmus lines out to center fielder Nate McLouth.  ","R ","R","R","PIT","HOU","S",8,3,0,0,2008,"-7.21                 ","7.47                ","-0.459","2.037               ","null",452254,421064,1,2,"top","128.5100","100.4000","","","425491","482608","080921_140054","7.69","-138.31             ","-8.76","-13.99","30.26","-17.60","null","null","null","null","null","null","null","null",236084
"FF",86,"2008-09-21","94.8      ","-2.443","6.519","Brad Ausmus","110385","456027","Lineout","In play, out(s)","227.676   ","1863.727  ","28.9      ","5.1       ","11","Brad Ausmus lines out to center fielder Nate McLouth.  ","R ","R","R","PIT","HOU","X",8,3,1,1,2008,"-6.75                 ","6.109               ","-1.021","2.988               ","null",452254,421064,1,2,"top","128.5100","100.4000","","","425491","482608","080921_140136","6.30","-138.70             ","-6.00","-13.17","30.50","-20.18","null","null","null","null","null","null","null","null",236084
"FF",85,"2008-09-21","94.2      ","-2.633","6.469","Brad Ausmus","110385","456027","Lineout","Ball","227.564   ","1729.101  ","27.1      ","5.3       ","11","Brad Ausmus lines out to center fielder Nate McLouth.  ","R ","R","R","PIT","HOU","B",8,3,0,1,2008,"-6.327                ","5.746               ","-2.206","3.117               ","null",452254,421064,1,2,"top","128.5100","100.4000","","","425491","482608","080921_140113","3.40","-138.00             ","-5.24","-12.14","32.18","-21.08","null","null","null","null","null","null","null","null",236084
"FF",194,"2008-09-21","93.4      ","-2.465","6.349","Brad Ausmus","110385","456027","Walk","Ball","185.216   ","2221.422  ","-.1       ","2.7       ","12","Brad Ausmus walks.  ","R ","R","R","PIT","HOU","B",0,0,0,0,2008,"-1.008                ","11.002              ","0.673","3.419               ","null","null","null",0,4,"top","0.0000","0.0000","","","425491","482608","080921_143138","8.81","-136.59             ","-5.79","-1.90","30.51","-11.35","null","null","null","null","null","null","null","null",236084
"FF",195,"2008-09-21","91.3      ","-2.524","6.517","Brad Ausmus","110385","456027","Walk","Called Strike","215.029   ","1876.091  ","24.1      ","4.8       ","11","Brad Ausmus walks.  ","R ","R","R","PIT","HOU","S",0,0,1,0,2008,"-5.518                ","7.83                ","-1.199","2.619               ","null","null","null",0,4,"top","0.0000","0.0000","","","425491","482608","080921_143155","5.37","-133.57             ","-6.83","-9.92","30.23","-18.03","null","null","null","null","null","null","null","null",236084
"FF",198,"2008-09-21","93.6      ","-2.406","6.491","Brad Ausmus","110385","456027","Walk","Ball","221.070   ","1519.466  ","19.3      ","5.0       ","11","Brad Ausmus walks.  ","R ","R","R","PIT","HOU","B",0,0,2,2,2008,"-4.963                ","5.656               ","-0.057","4.099               ","null","null","null",0,4,"top","0.0000","0.0000","","","425491","482608","080921_143258","8.09","-136.94             ","-2.52","-9.42","30.28","-21.36","null","null","null","null","null","null","null","null",236084
"FF",196,"2008-09-21","93.4      ","-2.361","6.44","Brad Ausmus","110385","456027","Walk","Ball","217.972   ","2014.863  ","27.6      ","4.5       ","2 ","Brad Ausmus walks.  ","R ","R","R","PIT","HOU","B",0,0,1,1,2008,"-6.202                ","7.906               ","0.16","3.08                ","null","null","null",0,4,"top","0.0000","0.0000","","","425491","482608","080921_143212","8.95","-136.59             ","-5.85","-11.67","31.15","-17.22","null","null","null","null","null","null","null","null",236084
"FF",197,"2008-09-21","91.5      ","-2.361","6.458","Brad Ausmus","110385","456027","Walk","Foul","219.574   ","1805.887  ","24.3      ","5.0       ","1 ","Brad Ausmus walks.  ","R ","R","R","PIT","HOU","S",0,0,2,1,2008,"-5.842                ","7.027               ","-0.655","2.855               ","null","null","null",0,4,"top","0.0000","0.0000","","","425491","482608","080921_143232","6.52","-133.93             ","-5.88","-10.62","28.66","-19.32","null","null","null","null","null","null","null","null",236084
"FF",199,"2008-09-21","90.7      ","-2.446","6.523","Brad Ausmus","110385","456027","Walk","Ball","224.336   ","1640.544  ","22.7      ","5.4       ","11","Brad Ausmus walks.  ","R ","R","R","PIT","HOU","B",0,0,3,2,2008,"-5.875                ","5.971               ","-0.872","3.793               ","null","null","null",0,4,"top","0.0000","0.0000","","","425491","482608","080921_143316","6.13","-132.90             ","-3.08","-10.50","28.59","-21.43","null","null","null","null","null","null","null","null",236084
"FF",290,"2008-09-21","93.7      ","-2.493","6.425","Brad Ausmus","110385","456027","Single","In play, run(s)","214.816   ","2201.975  ","30.7      ","4.4       ","13","Brad Ausmus singles on a ground ball to left fielder Nyjer Morgan.    Miguel Tejada scores.    Geoff Blum scores.    Ty Wigginton to 2nd.  ","R ","R","R","PIT","HOU","X",7,4,0,1,2008,"-6.342                ","9.08                ","-0.917","1.902               ",123173,150398,421064,2,5,"top","72.2900","123.4900","","","425491","482608","080921_145823","6.44","-136.90             ","-9.34","-11.86","34.27","-15.12","null","null","null","null","null","null","null","null",236084
"FF",289,"2008-09-21","93.7      ","-2.558","6.351","Brad Ausmus","110385","456027","Single","Called Strike","224.754   ","2191.984  ","33.4      ","5.1       ","13","Brad Ausmus singles on a ground ball to left fielder Nyjer Morgan.    Miguel Tejada scores.    Geoff Blum scores.    Ty Wigginton to 2nd.  ","R ","R","R","PIT","HOU","S",7,4,0,0,2008,"-7.782                ","7.809               ","-0.986","1.922               ",123173,150398,421064,2,5,"top","72.2900","123.4900","","","425491","482608","080921_145754","6.94","-136.94             ","-8.65","-14.57","34.24","-17.48","null","null","null","null","null","null","null","null",236084
"FF",455,"2008-09-21","92.5      ","-1.525","6.647","Brad Ausmus","110385","446884","Flyout","Ball","171.441   ","2057.559  ","-13.2     ","3.3       ","11","Brad Ausmus flies out to right fielder Brandon Moss.  ","R ","R","R","PIT","HOU","B",9,1,1,0,2008,"1.543                 ","10.212              ","-0.415","3.57                ","null","null","null",1,7,"top","164.6600","77.3100","","","425491","482608","080921_154713","2.43","-135.48             ","-5.76","2.86","30.37","-13.17","null","null","null","null","null","null","null","null",236084
"FF",454,"2008-09-21","92.3      ","-1.422","6.775","Brad Ausmus","110385","446884","Flyout","Ball","187.084   ","1928.619  ","4.2       ","3.3       ","12","Brad Ausmus flies out to right fielder Brandon Moss.  ","R ","R","R","PIT","HOU","B",9,1,0,0,2008,"-1.208                ","9.678               ","0.245","5.171               ","null","null","null",1,7,"top","164.6600","77.3100","","","425491","482608","080921_154658","4.85","-135.26             ","-1.57","-2.22","31.96","-14.33","null","null","null","null","null","null","null","null",236084
"FF",456,"2008-09-21","91.7      ","-1.433","6.479","Brad Ausmus","110385","446884","Flyout","Called Strike","185.948   ","2184.202  ","5.7       ","3.1       ","4 ","Brad Ausmus flies out to right fielder Brandon Moss.  ","R ","R","R","PIT","HOU","S",9,1,2,0,2008,"-1.145                ","10.942              ","-0.237","2.264               ","null","null","null",1,7,"top","164.6600","77.3100","","","425491","482608","080921_154727","3.57","-134.12             ","-8.90","-2.09","27.93","-12.09","null","null","null","null","null","null","null","null",236084
"FF",458,"2008-09-21","91.7      ","-1.438","6.647","Brad Ausmus","110385","446884","Flyout","In play, out(s)","177.167   ","1842.956  ","-5.0      ","3.6       ","11","Brad Ausmus flies out to right fielder Brandon Moss.  ","R ","R","R","PIT","HOU","X",9,1,3,1,2008,"0.459                 ","9.222               ","-0.302","3.6                 ","null","null","null",1,7,"top","164.6600","77.3100","","","425491","482608","080921_154757","2.86","-134.36             ","-5.26","0.84","27.26","-15.13","null","null","null","null","null","null","null","null",236084
"FF",457,"2008-09-21","91.6      ","-1.323","6.378","Brad Ausmus","110385","446884","Flyout","Ball","176.012   ","2006.522  ","-9.0      ","3.5       ","14","Brad Ausmus flies out to right fielder Brandon Moss.  ","R ","R","R","PIT","HOU","B",9,1,2,1,2008,"0.71                  ","10.141              ","0.841","2.429               ","null","null","null",1,7,"top","164.6600","77.3100","","","425491","482608","080921_154741","5.48","-133.93             ","-7.85","1.29","29.16","-13.70","null","null","null","null","null","null","null","null",236084
"FF",595,"2008-09-21","92.4      ","-1.956","6.658","Brad Ausmus","110385","454972","Groundout","Ball","202.778   ","2622.214  ","26.5      ","3.3       ","14","Brad Ausmus grounds out, third baseman Andy LaRoche to first baseman Doug Mientkiewicz.  ","R ","R","R","PIT","HOU","B",5,4,0,0,2008,"-5.214                ","12.375              ","1.99","0.567               ","null",452254,421064,0,9,"top","109.4400","172.6900","","","425491","482608","080921_162921","12.19","-134.25             ","-14.20","-9.40","32.50","-9.80","null","null","null","null","null","null","null","null",236084
"FF",600,"2008-09-21","94.8      ","-2.351","6.818","Brad Ausmus","110385","454972","Groundout","In play, out(s)","206.685   ","2317.700  ","30.0      ","3.5       ","1 ","Brad Ausmus grounds out, third baseman Andy LaRoche to first baseman Doug Mientkiewicz.  ","R ","R","R","PIT","HOU","X",5,4,1,0,2008,"-5.189                ","10.284              ","-0.548","3.139               ",452254,421064,"null",0,9,"top","109.4400","172.6900","","","425491","482608","080921_162954","6.73","-138.68             ","-7.73","-9.95","35.44","-12.38","null","null","null","null","null","null","null","null",236084
"FF",427,"2008-09-16","87.6      ","-1.882","6.826","Brad Ausmus","110385","458690","Flyout","Ball","207.653   ","1808.398  ","19.6      ","5.1       ","11","Brad Ausmus flies out to right fielder Cody Ross.    Michael Bourn to 3rd.  ","R ","R","R","FLA","HOU","B",9,1,0,0,2008,"-4.46                 ","8.467               ","-1.544","2.498               ","null",456422,"null",0,8,"top","179.7200","99.4000","","","434633","427292","080916_210657","2.32","-128.20             ","-7.39","-7.42","26.70","-18.02","null","null","null","null","null","null","null","null",236011
"SI",428,"2008-09-16","89.2      ","-1.593","6.697","Brad Ausmus","110385","458690","Flyout","Called Strike","210.549   ","2157.868  ","26.8      ","4.6       ","7 ","Brad Ausmus flies out to right fielder Cody Ross.    Michael Bourn to 3rd.  ","R ","R","R","FLA","HOU","S",9,1,1,0,2008,"-5.753                ","9.704               ","-0.429","1.898               ","null",456422,"null",0,8,"top","179.7200","99.4000","","","434633","427292","080916_210713","4.91","-130.43             ","-9.32","-9.86","28.72","-15.47","null","null","null","null","null","null","null","null",236011
"SI",430,"2008-09-16","88.6      ","-1.674","6.787","Brad Ausmus","110385","458690","Flyout","Ball","217.587   ","2154.073  ","31.6      ","5.1       ","11","Brad Ausmus flies out to right fielder Cody Ross.    Michael Bourn to 3rd.  ","R ","R","R","FLA","HOU","B",9,1,2,1,2008,"-6.904                ","8.925               ","-1.695","2.801               ","null",456422,"null",0,8,"top","179.7200","99.4000","","","434633","427292","080916_210754","2.24","-129.80             ","-6.91","-11.76","27.67","-16.90","null","null","null","null","null","null","null","null",236011
"FF",432,"2008-09-16","88.7      ","-1.618","6.71","Brad Ausmus","110385","458690","Flyout","In play, out(s)","214.721   ","1742.386  ","20.0      ","5.2       ","6 ","Brad Ausmus flies out to right fielder Cody Ross.    Michael Bourn to 3rd.  ","R ","R","R","FLA","HOU","X",9,1,3,2,2008,"-5.203                ","7.464               ","0.336","2.606               ","null",456422,"null",0,8,"top","179.7200","99.4000","","","434633","427292","080916_210837","6.74","-129.72             ","-6.74","-8.87","26.90","-19.37","null","null","null","null","null","null","null","null",236011
"FF",431,"2008-09-16","88.5      ","-1.604","6.711","Brad Ausmus","110385","458690","Flyout","Called Strike","216.925   ","1473.622  ","17.7      ","5.6       ","11","Brad Ausmus flies out to right fielder Cody Ross.    Michael Bourn to 3rd.  ","R ","R","R","FLA","HOU","S",9,1,3,1,2008,"-4.6                  ","6.078               ","-0.775","2.578               ","null",456422,"null",0,8,"top","179.7200","99.4000","","","434633","427292","080916_210815","3.67","-129.52             ","-6.40","-7.90","24.14","-21.66","null","null","null","null","null","null","null","null",236011
